obsid,leadid,ccode,idacr,leader,startdate,enddate,entry,exit,exitcode,gender,yrborn,yrdied,dbpedia_clean,fties,ftcur,start_year,end_year
CAM-1993,197a8688-3bbd-11e5-afeb-eb6f07f9fec7,811,CAM,Ranariddh,1993-09-21,1997-07-06,Regular,Irregular,"Removed by Other Government Actors, without Foreign Support",M,1944,-777,,NA,NA,1993,1997
CAM-1997,824b640b-1e42-11e4-b4cd-db5882bf8def,811,CAM,Hun Sen,1997-07-06,2015-12-31,Irregular,Still in Office,Still in Office,M,1952,-777,http://dbpedia.org/resource/Hun_Sen,NA,NA,1997,2015
LAO-1951,824b640c-1e42-11e4-b4cd-db5882bf8def,812,LAO,Souvanna Phouma,1951-11-21,1954-11-25,Regular,Regular,Regular,M,1901,1984,http://dbpedia.org/resource/Souvanna_Phouma,Stepuncle of Somsanith%824b94df-1e42-11e4-b4cd-db5882bf8def,0,1951,1954
LAO-1954,824b640d-1e42-11e4-b4cd-db5882bf8def,812,LAO,Katay Don Sasorith,1954-11-25,1956-03-21,Regular,Regular,Regular,M,1904,1959,,NA,NA,1954,1956
LAO-1956,824b640c-1e42-11e4-b4cd-db5882bf8def,812,LAO,Souvanna Phouma,1956-03-21,1958-07-22,Regular,Regular,Regular,M,1901,1984,http://dbpedia.org/resource/Souvanna_Phouma,Stepuncle of Somsanith%824b94df-1e42-11e4-b4cd-db5882bf8def,0,1956,1958
LAO-1958,824b640e-1e42-11e4-b4cd-db5882bf8def,812,LAO,Sananikone,1958-08-15,1959-12-31,Regular,Irregular,"Removed by Military, without Foreign Support",M,1903,1983,,NA,NA,1958,1959
LAO-1959,824b640f-1e42-11e4-b4cd-db5882bf8def,812,LAO,Nosavan,1959-12-31,1960-01-07,Irregular,Regular,Regular,M,1920,1985,,NA,NA,1959,1960
LAO-1960-1,824b94de-1e42-11e4-b4cd-db5882bf8def,812,LAO,Kou Abhay Og Long,1960-01-07,1960-05-31,Irregular,Regular,Regular,M,1892,1964,,Father of Kouprasith%824b94e2-1e42-11e4-b4cd-db5882bf8def,0,1960,1960
LAO-1960-2,824b94df-1e42-11e4-b4cd-db5882bf8def,812,LAO,Somsanith,1960-05-31,1960-08-09,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1913,1975,,Stepson of Souvanna Phouma%824b640c-1e42-11e4-b4cd-db5882bf8def,1,1960,1960
LAO-1960-3,824b94e0-1e42-11e4-b4cd-db5882bf8def,812,LAO,Kong Le,1960-08-09,1960-08-15,Irregular,Regular,Regular,M,1934,2014,,NA,NA,1960,1960
LAO-1960-4,824b640c-1e42-11e4-b4cd-db5882bf8def,812,LAO,Souvanna Phouma,1960-08-15,1960-12-10,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1901,1984,http://dbpedia.org/resource/Souvanna_Phouma,Stepuncle of Somsanith%824b94df-1e42-11e4-b4cd-db5882bf8def,1,1960,1960
LAO-1960-5,824b94e1-1e42-11e4-b4cd-db5882bf8def,812,LAO,Boun Oum,1960-12-13,1962-06-22,Irregular,Regular,Regular,M,1912,1980,http://dbpedia.org/resource/Boun_Oum,NA,NA,1960,1962
LAO-1962,824b640c-1e42-11e4-b4cd-db5882bf8def,812,LAO,Souvanna Phouma,1962-06-24,1964-04-19,Regular,Irregular,"Removed by Military, without Foreign Support",M,1901,1984,http://dbpedia.org/resource/Souvanna_Phouma,Stepuncle of Somsanith%824b94df-1e42-11e4-b4cd-db5882bf8def,1,1962,1964
LAO-1964-1,824b94e2-1e42-11e4-b4cd-db5882bf8def,812,LAO,Kouprasith,1964-04-19,1964-04-20,Irregular,Regular,Regular,M,1926,1999,,Son of Kou Abhay Og Long%824b94de-1e42-11e4-b4cd-db5882bf8def,1,1964,1964
LAO-1964-2,824b640c-1e42-11e4-b4cd-db5882bf8def,812,LAO,Souvanna Phouma,1964-04-20,1975-12-02,Regular,Irregular,"Removed by Rebels, with Foreign Support",M,1901,1984,http://dbpedia.org/resource/Souvanna_Phouma,Stepuncle of Somsanith%824b94df-1e42-11e4-b4cd-db5882bf8def,1,1964,1975
LAO-1975,824b94e3-1e42-11e4-b4cd-db5882bf8def,812,LAO,Phomivan,1975-12-02,1992-11-25,Irregular,Natural Death,Regular,M,1920,1992,,NA,NA,1975,1992
LAO-1992,824b94e4-1e42-11e4-b4cd-db5882bf8def,812,LAO,Phounsavanh,1992-11-25,1998-02-24,Regular,Regular,Regular,M,1914,2008,,NA,NA,1992,1998
LAO-1998,824bc5b2-1e42-11e4-b4cd-db5882bf8def,812,LAO,Siphandon,1998-02-24,2006-06-08,Regular,Regular,Regular,M,1924,-777,,NA,NA,1998,2006
LAO-2006,8255b0f8-1e42-11e4-b4cd-db5882bf8def,812,LAO,Sayasone,2006-06-08,2015-12-31,Regular,Still in Office,Still in Office,M,1936,-777,,NA,NA,2006,2015
DRV-1945,824bf687-1e42-11e4-b4cd-db5882bf8def,816,DRV,Ho Chi Minh,1945-09-02,1969-09-03,Irregular,Natural Death,Regular,M,1890,1969,http://dbpedia.org/resource/Ho_Chi_Minh,NA,NA,1945,1969
DRV-1969,824bf688-1e42-11e4-b4cd-db5882bf8def,816,DRV,Le Duan,1969-09-03,1986-07-10,Regular,Natural Death,Regular,M,1908,1986,,NA,NA,1969,1986
DRV-1986-1,824bf689-1e42-11e4-b4cd-db5882bf8def,816,DRV,Truong Chinh,1986-07-10,1986-12-18,Regular,Regular,Regular,M,1907,1988,,NA,NA,1986,1986
DRV-1986-2,824bf68a-1e42-11e4-b4cd-db5882bf8def,816,DRV,Nguyen Van Linh,1986-12-18,1991-06-27,Regular,Regular,Regular,M,1915,1998,,NA,NA,1986,1991
DRV-1991,824bf68b-1e42-11e4-b4cd-db5882bf8def,816,DRV,Do Muoi,1991-06-27,1997-12-29,Regular,Regular,Regular,M,1917,-777,,NA,NA,1991,1997
DRV-1997,824c275a-1e42-11e4-b4cd-db5882bf8def,816,DRV,Phieu,1997-12-29,2001-04-22,Regular,Regular,Regular,M,1931,-777,http://dbpedia.org/resource/L-25C3-25AA_Kh-25E1-25BA-25A3_Phi-25C3-25AAu,NA,NA,1997,2001
DRV-2001,824c275b-1e42-11e4-b4cd-db5882bf8def,816,DRV,Nong Duc Manh,2001-04-23,2011-01-19,Regular,Regular,Regular,M,1940,-777,http://dbpedia.org/resource/N-25C3-25B4ng_-25C4-2590-25E1-25BB-25A9c_M-25E1-25BA-25A1nh,NA,NA,2001,2011
DRV-2011,8255b0f9-1e42-11e4-b4cd-db5882bf8def,816,DRV,Phu Trong,2011-01-19,2015-12-31,Regular,Still in Office,Still in Office,M,1944,-777,,NA,NA,2011,2015
RVN-1954-1,824c275c-1e42-11e4-b4cd-db5882bf8def,817,RVN,Pham Buu Loc,1954-01-12,1954-06-16,Regular,Regular,Regular,M,1915,1990,,NA,NA,1954,1954
RVN-1954-2,824c275d-1e42-11e4-b4cd-db5882bf8def,817,RVN,Quat,1954-06-16,1954-06-26,Regular,Regular,Regular,M,1909,1979,,NA,NA,1954,1954
RVN-1954-3,824c275e-1e42-11e4-b4cd-db5882bf8def,817,RVN,Ngo Dinh Diem,1954-06-26,1963-11-01,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1901,1963,http://dbpedia.org/resource/Ngo_Dinh_Diem,NA,NA,1954,1963
RVN-1963,824c275f-1e42-11e4-b4cd-db5882bf8def,817,RVN,Minh,1963-11-01,1964-01-30,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1916,2001,,NA,NA,1963,1964
RVN-1964-1,824c582e-1e42-11e4-b4cd-db5882bf8def,817,RVN,Khanh,1964-01-30,1964-11-04,Irregular,Irregular,"Popular Protest, without Foreign Support",M,1927,-777,http://dbpedia.org/resource/Nguyen_Khanh,NA,NA,1964,1964
RVN-1964-2,824c582f-1e42-11e4-b4cd-db5882bf8def,817,RVN,Van Huong,1964-11-04,1965-01-26,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1903,1982,,NA,NA,1964,1965
RVN-1965-1,197ad4a8-3bbd-11e5-afeb-eb6f07f9fec7,817,RVN,Khahn,1965-01-26,1965-02-20,Irregular,Irregular,Removed in Military Power Struggle Short of Coup,M,1927,-777,http://dbpedia.org/resource/Nguyen_Khanh,NA,NA,1965,1965
RVN-1965-2,824c275d-1e42-11e4-b4cd-db5882bf8def,817,RVN,Quat,1965-02-20,1965-06-12,Irregular,Irregular,"Removed by Military, without Foreign Support",M,1909,1979,,NA,NA,1965,1965
RVN-1965-3,824c5830-1e42-11e4-b4cd-db5882bf8def,817,RVN,Van Thieu,1965-06-14,1975-04-21,Irregular,Foreign,Removed through Threat of Foreign Force,M,1923,2001,,NA,NA,1965,1975
RVN-1975,824c275f-1e42-11e4-b4cd-db5882bf8def,817,RVN,Minh,1975-04-28,1975-04-30,Regular,Foreign,Removed through Threat of Foreign Force,M,1916,2001,,NA,NA,1975,1975
MAL-1957,824c5831-1e42-11e4-b4cd-db5882bf8def,820,MAL,Rahman,1957-08-31,1959-04-15,Regular,Regular,Regular,M,1895,1990,http://dbpedia.org/resource/Tunku_Abdul_Rahman,NA,NA,1957,1959
MAL-1959-1,824c5832-1e42-11e4-b4cd-db5882bf8def,820,MAL,Razak,1959-04-15,1959-08-21,Regular,Regular,Regular,M,1922,1976,http://dbpedia.org/resource/Abdul_Razak,Father of Najib Tun Razak%8255e1c8-1e42-11e4-b4cd-db5882bf8def,0,1959,1959
MAL-1959-2,824c5831-1e42-11e4-b4cd-db5882bf8def,820,MAL,Rahman,1959-08-21,1970-09-22,Regular,Regular,Regular,M,1895,1990,http://dbpedia.org/resource/Tunku_Abdul_Rahman,NA,NA,1959,1970
MAL-1970,824c5832-1e42-11e4-b4cd-db5882bf8def,820,MAL,Razak,1970-09-22,1976-01-14,Regular,Natural Death,Regular,M,1922,1976,http://dbpedia.org/resource/Abdul_Razak,Father of Najib Tun Razak%8255e1c8-1e42-11e4-b4cd-db5882bf8def,0,1970,1976
MAL-1976,824c5833-1e42-11e4-b4cd-db5882bf8def,820,MAL,Hussein Bin Onn,1976-01-14,1981-07-16,Regular,Retired Due to Ill Health,Regular,M,1922,1990,http://dbpedia.org/resource/Hussein_Onn,NA,NA,1976,1981
MAL-1981,824c890c-1e42-11e4-b4cd-db5882bf8def,820,MAL,Mahatir Bin Mohammad,1981-07-16,2003-10-31,Regular,Regular,Regular,M,1925,-777,http://dbpedia.org/resource/Mahathir_bin_Mohamad,NA,NA,1981,2003
MAL-2003,824c890d-1e42-11e4-b4cd-db5882bf8def,820,MAL,Ahmad Badawi,2003-10-31,2009-04-03,Regular,Regular,Regular,M,1939,-777,http://dbpedia.org/resource/Abdullah_Ahmad_Badawi,NA,NA,2003,2009
MAL-2009,8255e1c8-1e42-11e4-b4cd-db5882bf8def,820,MAL,Najib Tun Razak,2009-04-03,2015-12-31,Regular,Still in Office,Still in Office,M,1953,-777,,Son of Razak%824c5832-1e42-11e4-b4cd-db5882bf8def,1,2009,2015
SIN-1959,824c890e-1e42-11e4-b4cd-db5882bf8def,830,SIN,Lee Kuan Yew,1959-06-05,1990-11-28,Regular,Regular,Regular,M,1923,-777,http://dbpedia.org/resource/Lee_Kuan_Yew,Father of Lee Hsien Loong%824c8910-1e42-11e4-b4cd-db5882bf8def,0,1959,1990
SIN-1990,824c890f-1e42-11e4-b4cd-db5882bf8def,830,SIN,Goh Chok Tong,1990-11-28,2004-08-12,Regular,Regular,Regular,M,1941,-777,http://dbpedia.org/resource/Goh_Chok_Tong,NA,NA,1990,2004
SIN-2004,824c8910-1e42-11e4-b4cd-db5882bf8def,830,SIN,Lee Hsien Loong,2004-08-12,2015-12-31,Regular,Still in Office,Still in Office,M,1952,-777,,Son of Lee Kuan Yew%824c890e-1e42-11e4-b4cd-db5882bf8def,1,2004,2015
BRU-1967,824c8911-1e42-11e4-b4cd-db5882bf8def,835,BRU,Hassanal Bolkiah,1967-10-04,2015-12-31,Regular,Still in Office,Still in Office,M,1946,-777,http://dbpedia.org/resource/Hassanal_Bolkiah,NA,NA,1967,2015
PHI-1946,824cb9e0-1e42-11e4-b4cd-db5882bf8def,840,PHI,Roxas,1946-07-04,1948-04-16,Regular,Natural Death,Regular,M,1892,1948,http://dbpedia.org/resource/Manuel_Roxas,NA,NA,1946,1948
PHI-1948,824cb9e1-1e42-11e4-b4cd-db5882bf8def,840,PHI,Quirrino,1948-04-16,1953-12-30,Regular,Regular,Regular,M,1890,1956,http://dbpedia.org/resource/Elpidio_Quirino,NA,NA,1948,1953
PHI-1953,824cb9e2-1e42-11e4-b4cd-db5882bf8def,840,PHI,Magsaysay,1953-12-30,1957-03-17,Regular,Natural Death,Regular,M,1907,1957,http://dbpedia.org/resource/Ramon_Magsaysay,NA,NA,1953,1957
PHI-1957,824cb9e3-1e42-11e4-b4cd-db5882bf8def,840,PHI,Garcia,1957-03-17,1961-11-14,Regular,Regular,Regular,M,1896,1971,http://dbpedia.org/resource/Carlos_P._Garcia,NA,NA,1957,1961
PHI-1961,824cb9e4-1e42-11e4-b4cd-db5882bf8def,840,PHI,Macapagal,1961-11-14,1965-12-30,Regular,Regular,Regular,M,1910,1997,http://dbpedia.org/resource/Diosdado_Macapagal,Father of Gloria Macapagal-Arroyo%824ceab7-1e42-11e4-b4cd-db5882bf8def,0,1961,1965
PHI-1965,824cb9e5-1e42-11e4-b4cd-db5882bf8def,840,PHI,Marcos,1965-12-30,1986-02-25,Regular,Irregular,"Popular Protest, without Foreign Support",M,1917,1989,http://dbpedia.org/resource/Ferdinand_Marcos,NA,NA,1965,1986
PHI-1986,824ceab4-1e42-11e4-b4cd-db5882bf8def,840,PHI,Aquino,1986-02-25,1992-06-30,Irregular,Regular,Regular,F,1933,2009,http://dbpedia.org/resource/Corazon_Aquino,Mother of Benigno Aquino III%8255e1c9-1e42-11e4-b4cd-db5882bf8def,0,1986,1992
PHI-1992,824ceab5-1e42-11e4-b4cd-db5882bf8def,840,PHI,Ramos,1992-06-30,1998-06-30,Regular,Regular,Regular,M,1928,-777,,NA,NA,1992,1998
PHI-1998,824ceab6-1e42-11e4-b4cd-db5882bf8def,840,PHI,Estrada,1998-06-30,2001-01-20,Regular,Regular,Regular,M,1937,-777,http://dbpedia.org/resource/Joseph_Estrada,NA,NA,1998,2001
PHI-2001,824ceab7-1e42-11e4-b4cd-db5882bf8def,840,PHI,Gloria Macapagal-Arroyo,2001-01-21,2010-06-30,Regular,Regular,Regular,F,1947,-777,http://dbpedia.org/resource/Gloria_Macapagal-2DArroyo,Son of Macapagal%824cb9e4-1e42-11e4-b4cd-db5882bf8def,1,2001,2010
PHI-2010,8255e1c9-1e42-11e4-b4cd-db5882bf8def,840,PHI,Benigno Aquino III,2010-06-30,2015-12-31,Regular,Still in Office,Still in Office,M,1960,-777,,Son of Aquino%824ceab4-1e42-11e4-b4cd-db5882bf8def,1,2010,2015
INS-1945,824ceab8-1e42-11e4-b4cd-db5882bf8def,850,INS,Sukarno,1945-08-17,1948-12-18,Regular,Foreign,Removed through Threat of Foreign Force,M,1901,1970,http://dbpedia.org/resource/Sukarno,Father of Megawati Sukarnoputri%824d1b8b-1e42-11e4-b4cd-db5882bf8def,0,1945,1948
INS-1948,824ceab9-1e42-11e4-b4cd-db5882bf8def,850,INS,Louis Beel,1948-12-18,1949-05-19,Foreign Imposition,Foreign,"Irregular, Other",M,1902,1977,http://dbpedia.org/resource/Louis_Beel,NA,NA,1948,1949
INS-1949-1,824ceaba-1e42-11e4-b4cd-db5882bf8def,850,INS,A. H. J. Lovink,1949-05-19,1949-12-27,Foreign Imposition,Regular,Regular,M,1902,1995,,NA,NA,1949,1949
INS-1949-2,824ceab8-1e42-11e4-b4cd-db5882bf8def,850,INS,Sukarno,1949-12-27,1966-03-12,Regular,Irregular,"Removed by Military, without Foreign Support",M,1901,1970,http://dbpedia.org/resource/Sukarno,Father of Megawati Sukarnoputri%824d1b8b-1e42-11e4-b4cd-db5882bf8def,0,1949,1966
INS-1966,824d1b88-1e42-11e4-b4cd-db5882bf8def,850,INS,Suharto,1966-03-12,1998-05-21,Irregular,Regular,Regular,M,1921,2008,,NA,NA,1966,1998
INS-1998,824d1b89-1e42-11e4-b4cd-db5882bf8def,850,INS,Habibie,1998-05-21,1999-10-20,Regular,Regular,Regular,M,1936,-777,,NA,NA,1998,1999
INS-1999,824d1b8a-1e42-11e4-b4cd-db5882bf8def,850,INS,Wahid,1999-10-20,2001-07-23,Regular,Regular,Regular,M,1940,2009,,NA,NA,1999,2001
INS-2001,824d1b8b-1e42-11e4-b4cd-db5882bf8def,850,INS,Megawati Sukarnoputri,2001-07-24,2004-10-20,Regular,Regular,Regular,F,1947,-777,,Daughter of Sukarno%824ceab8-1e42-11e4-b4cd-db5882bf8def,1,2001,2004
INS-2004,824d1b8c-1e42-11e4-b4cd-db5882bf8def,850,INS,Bambang Yudhoyono,2004-10-20,2014-10-20,Regular,Regular,Regular,M,1949,-777,,NA,NA,2004,2014
INS-2014,14a05fc3-aae0-11e4-b3bc-29f2fa19767e,850,INS,Joko Widodo,2014-10-20,2015-12-31,Regular,Still in Office,Still in Office,M,1961,-777,,NA,NA,2014,2015
ETM-2002,824d1b8d-1e42-11e4-b4cd-db5882bf8def,860,ETM,Gusmao,2002-05-20,2007-05-20,Regular,Regular,Regular,M,1946,-777,http://dbpedia.org/resource/Xanana_Gusm-25C3-25A3o,NA,NA,2002,2007
ETM-2007,8255e1ca-1e42-11e4-b4cd-db5882bf8def,860,ETM,Ramos-Horta,2007-05-20,2008-02-11,Regular,Retired Due to Ill Health,Regular,M,1949,-777,,NA,NA,2007,2008
ETM-2008-1,43fcd2bd-de6a-11e5-ba44-bb6d7c1a9a58,860,ETM,Fernando de Araújo,2008-02-13,2008-04-17,Regular,Retired Due to Ill Health,Regular,M,1963,-777,,NA,NA,2008,2008
ETM-2008-2,8255e1ca-1e42-11e4-b4cd-db5882bf8def,860,ETM,Ramos-Horta,2008-04-17,2012-05-20,Regular,Retired Due to Ill Health,Regular,M,1949,-777,,NA,NA,2008,2012
ETM-2012,2b3ec880-3481-11e4-8dba-bbcd9ed46413,860,ETM,Ruak,2012-05-20,2015-12-31,Regular,Still in Office,Still in Office,M,1956,-777,,NA,NA,2012,2015
AUL-1945-1,824e0faf-1e42-11e4-b4cd-db5882bf8def,900,AUL,Forde,1945-04-30,1945-07-13,Regular,Regular,Regular,M,1890,1983,http://dbpedia.org/resource/Frank_Forde,NA,NA,1945,1945
AUL-1945-2,824e0fb0-1e42-11e4-b4cd-db5882bf8def,900,AUL,Chifley,1945-07-13,1949-12-19,Regular,Regular,Regular,M,1885,1951,http://dbpedia.org/resource/Ben_Chifley,NA,NA,1945,1949
AUL-1949,824e0fac-1e42-11e4-b4cd-db5882bf8def,900,AUL,Menzies,1949-12-19,1966-01-26,Regular,Regular,Regular,M,1894,1978,http://dbpedia.org/resource/Robert_Menzies,NA,NA,1949,1966
AUL-1966,824e0fb1-1e42-11e4-b4cd-db5882bf8def,900,AUL,Holt,1966-01-27,1967-12-19,Regular,Natural Death,Regular,M,1908,1967,http://dbpedia.org/resource/Harold_Holt,NA,NA,1966,1967
AUL-1967,824e4080-1e42-11e4-b4cd-db5882bf8def,900,AUL,McEwen,1967-12-19,1968-01-10,Regular,Regular,Regular,M,1900,1980,http://dbpedia.org/resource/John_McEwen,NA,NA,1967,1968
AUL-1968,824e4081-1e42-11e4-b4cd-db5882bf8def,900,AUL,Gorton,1968-01-10,1971-03-10,Regular,Regular,Regular,M,1911,2002,http://dbpedia.org/resource/John_Gorton,NA,NA,1968,1971
AUL-1971,824e4082-1e42-11e4-b4cd-db5882bf8def,900,AUL,McMahon,1971-03-10,1972-12-05,Regular,Regular,Regular,M,1908,1988,http://dbpedia.org/resource/William_McMahon,NA,NA,1971,1972
AUL-1972,824e4083-1e42-11e4-b4cd-db5882bf8def,900,AUL,Whitlam,1972-12-05,1975-11-11,Regular,Regular,Regular,M,1916,-777,http://dbpedia.org/resource/Gough_Whitlam,NA,NA,1972,1975
AUL-1975,824e4084-1e42-11e4-b4cd-db5882bf8def,900,AUL,Fraser,1975-11-11,1983-03-11,Regular,Regular,Regular,M,1930,-777,http://dbpedia.org/resource/Malcolm_Fraser,NA,NA,1975,1983
AUL-1983,824e4085-1e42-11e4-b4cd-db5882bf8def,900,AUL,Hawke,1983-03-11,1991-12-19,Regular,Regular,Regular,M,1929,-777,http://dbpedia.org/resource/Bob_Hawke,NA,NA,1983,1991
AUL-1991,824e4086-1e42-11e4-b4cd-db5882bf8def,900,AUL,Keating,1991-12-19,1996-03-11,Regular,Regular,Regular,M,1945,-777,,NA,NA,1991,1996
AUL-1996,824e715e-1e42-11e4-b4cd-db5882bf8def,900,AUL,Howard,1996-03-11,2007-12-03,Regular,Regular,Regular,M,1939,-777,http://dbpedia.org/resource/John_Howard,NA,NA,1996,2007
AUL-2007,8255e1cb-1e42-11e4-b4cd-db5882bf8def,900,AUL,Rudd,2007-12-03,2010-06-24,Regular,Regular,Regular,M,1957,-777,,NA,NA,2007,2010
AUL-2010,8255e1cc-1e42-11e4-b4cd-db5882bf8def,900,AUL,Gillard,2010-06-24,2013-06-27,Regular,Regular,Regular,F,1961,-777,,NA,NA,2010,2013
AUL-2013-1,8255e1cb-1e42-11e4-b4cd-db5882bf8def,900,AUL,Rudd,2013-06-27,2013-09-18,Regular,Regular,Regular,M,1957,-777,,NA,NA,2013,2013
AUL-2013-2,2b3ec881-3481-11e4-8dba-bbcd9ed46413,900,AUL,Abbott,2013-09-18,2015-09-15,Regular,Regular,Regular,M,1957,-777,,NA,NA,2013,2015
AUL-2015,43fcd2be-de6a-11e5-ba44-bb6d7c1a9a58,900,AUL,Malcolm Turnbull,2015-09-15,2015-12-31,Regular,Still in Office,Still in Office,M,1954,-777,,NA,NA,2015,2015
PNG-1975,824e715f-1e42-11e4-b4cd-db5882bf8def,910,PNG,Somare,1975-09-16,1980-03-11,Regular,Regular,Regular,M,1936,-777,http://dbpedia.org/resource/Michael_Somare,NA,NA,1975,1980
PNG-1980,824e7160-1e42-11e4-b4cd-db5882bf8def,910,PNG,Chan,1980-03-11,1982-08-02,Regular,Regular,Regular,M,1939,-777,,NA,NA,1980,1982
PNG-1982,824e715f-1e42-11e4-b4cd-db5882bf8def,910,PNG,Somare,1982-08-02,1985-11-21,Regular,Regular,Regular,M,1936,-777,http://dbpedia.org/resource/Michael_Somare,NA,NA,1982,1985
PNG-1985,824e7161-1e42-11e4-b4cd-db5882bf8def,910,PNG,Wingti,1985-11-21,1988-07-04,Regular,Regular,Regular,M,1951,-777,,NA,NA,1985,1988
PNG-1988,824e7162-1e42-11e4-b4cd-db5882bf8def,910,PNG,Namaliu,1988-07-04,1992-07-17,Regular,Regular,Regular,M,1947,-777,,NA,NA,1988,1992
PNG-1992,824e7161-1e42-11e4-b4cd-db5882bf8def,910,PNG,Wingti,1992-07-17,1994-08-30,Regular,Regular,Regular,M,1951,-777,,NA,NA,1992,1994
PNG-1994,824e7160-1e42-11e4-b4cd-db5882bf8def,910,PNG,Chan,1994-08-30,1997-07-22,Regular,Regular,Regular,M,1939,-777,,NA,NA,1994,1997
PNG-1997,824e7163-1e42-11e4-b4cd-db5882bf8def,910,PNG,Skate,1997-07-22,1999-07-14,Regular,Regular,Regular,M,1953,-777,,NA,NA,1997,1999
PNG-1999,824ea232-1e42-11e4-b4cd-db5882bf8def,910,PNG,Morauta,1999-07-14,2002-08-05,Regular,Regular,Regular,M,1946,-777,,NA,NA,1999,2002
PNG-2002,824e715f-1e42-11e4-b4cd-db5882bf8def,910,PNG,Somare,2002-08-06,2011-08-02,Regular,Retired Due to Ill Health,Regular,M,1936,-777,http://dbpedia.org/resource/Michael_Somare,NA,NA,2002,2011
PNG-2011,8255e1cd-1e42-11e4-b4cd-db5882bf8def,910,PNG,O'Neil,2011-08-02,2015-12-31,Regular,Still in Office,Still in Office,M,1965,-777,,NA,NA,2011,2015
NEW-1949,824f03db-1e42-11e4-b4cd-db5882bf8def,920,NEW,Holland,1949-12-13,1957-09-20,Regular,Retired Due to Ill Health,Regular,M,1893,1961,http://dbpedia.org/resource/Sidney_Holland,NA,NA,1949,1957
NEW-1957-1,824f03dc-1e42-11e4-b4cd-db5882bf8def,920,NEW,Holyoake,1957-09-20,1957-12-12,Regular,Regular,Regular,M,1904,1983,http://dbpedia.org/resource/Keith_Holyoake,NA,NA,1957,1957
NEW-1957-2,824f03dd-1e42-11e4-b4cd-db5882bf8def,920,NEW,Nash,1957-12-12,1960-12-12,Regular,Regular,Regular,M,1882,1968,http://dbpedia.org/resource/Walter_Nash,NA,NA,1957,1960
NEW-1960,824f03dc-1e42-11e4-b4cd-db5882bf8def,920,NEW,Holyoake,1960-12-12,1972-02-07,Regular,Regular,Regular,M,1904,1983,http://dbpedia.org/resource/Keith_Holyoake,NA,NA,1960,1972
NEW-1972-1,824f03de-1e42-11e4-b4cd-db5882bf8def,920,NEW,Marshall,1972-02-07,1972-12-08,Regular,Regular,Regular,M,1912,1988,http://dbpedia.org/resource/Jack_Marshall,NA,NA,1972,1972
NEW-1972-2,824f03df-1e42-11e4-b4cd-db5882bf8def,920,NEW,Kirk,1972-12-08,1974-08-31,Regular,Natural Death,Regular,M,1923,1974,http://dbpedia.org/resource/Norman_Kirk,NA,NA,1972,1974
NEW-1974,824f34ae-1e42-11e4-b4cd-db5882bf8def,920,NEW,Rowling,1974-09-06,1975-12-12,Regular,Regular,Regular,M,1927,1995,http://dbpedia.org/resource/Bill_Rowling,NA,NA,1974,1975
NEW-1975,824f34af-1e42-11e4-b4cd-db5882bf8def,920,NEW,Muldoon,1975-12-12,1984-07-26,Regular,Regular,Regular,M,1921,1992,http://dbpedia.org/resource/Robert_Muldoon,NA,NA,1975,1984
NEW-1984,824f34b0-1e42-11e4-b4cd-db5882bf8def,920,NEW,Lange,1984-07-26,1989-08-08,Regular,Regular,Regular,M,1942,2005,http://dbpedia.org/resource/David_Lange,NA,NA,1984,1989
NEW-1989,824f34b1-1e42-11e4-b4cd-db5882bf8def,920,NEW,Palmer,1989-08-08,1990-09-04,Regular,Regular,Regular,M,1942,-777,,NA,NA,1989,1990
NEW-1990-1,824f34b2-1e42-11e4-b4cd-db5882bf8def,920,NEW,Moore,1990-09-04,1990-10-27,Regular,Regular,Regular,M,1949,-777,http://dbpedia.org/resource/Mike_Moore,NA,NA,1990,1990
NEW-1990-2,824f6582-1e42-11e4-b4cd-db5882bf8def,920,NEW,Bolger,1990-10-27,1997-12-08,Regular,Regular,Regular,M,1935,-777,http://dbpedia.org/resource/Jim_Bolger,NA,NA,1990,1997
NEW-1997,824f6583-1e42-11e4-b4cd-db5882bf8def,920,NEW,Jenny Shipley,1997-12-08,1999-12-10,Regular,Regular,Regular,F,1952,-777,,NA,NA,1997,1999
NEW-1999,824f6584-1e42-11e4-b4cd-db5882bf8def,920,NEW,Helen Clark,1999-12-10,2008-11-19,Regular,Regular,Regular,F,1950,-777,http://dbpedia.org/resource/Helen_Clark,NA,NA,1999,2008
NEW-2008,8255e1ce-1e42-11e4-b4cd-db5882bf8def,920,NEW,John Key,2008-11-19,2015-12-31,Regular,Still in Office,Still in Office,M,1961,-777,,NA,NA,2008,2015
SOL-1978,824f6585-1e42-11e4-b4cd-db5882bf8def,940,SOL,Kenilorea,1978-07-07,1981-08-31,Regular,Regular,Regular,M,1943,-777,,NA,NA,1978,1981
SOL-1981,824f6586-1e42-11e4-b4cd-db5882bf8def,940,SOL,Mamaloni,1981-08-31,1984-11-19,Regular,Regular,Regular,M,1943,2000,,NA,NA,1981,1984
SOL-1984,824f6585-1e42-11e4-b4cd-db5882bf8def,940,SOL,Kenilorea,1984-11-19,1986-12-01,Regular,Regular,Regular,M,1943,-777,,NA,NA,1984,1986
