qid,leader,ccode,start_year,end_year,v2clkill,v2x_ex_military,v2jupurge,v2psbars,v2csreprss,v2exrescon,v2xlg_legcon,v2x_regime,political_killings,military_executive,judicial_purges,party_barriers,civil_repression,const_disregard,no_leg_constraint,regime_type
Q15850,Oleksandr Turchynov,369,2014,2014,-0.37,0.045,-1.252,1.295,0.547,-1.021,0.51,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q58077,Petro Poroshenko,369,2014,2015,-0.2475,0.045,-1.6995,1.321,1.0305,-0.9244999999999999,0.538,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q2866,Lukashenko,370,1994,2015,1.591818181818182,0.02668181818181818,1.2746818181818182,-0.17668181818181822,-0.27540909090909094,-1.209272727272727,0.10936363636363637,1.0454545454545454,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q612949,Ter-Petrosyan,371,1991,1998,0.450875,0.1625,1.05375,1.6275,0.8265,0.55625,0.352875,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q613051,Kocharian,371,1998,2008,0.419,0.23381818181818181,0.8768181818181819,1.6757272727272727,0.6543636363636364,-0.764,0.2750909090909091,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q218435,Gamsakhurdia,372,1991,1992,-1.0335,0.30000000000000004,0.319,1.4615,1.0534999999999999,-1.962,0.158,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q969062,Ioseliani,372,1992,1992,-0.916,0.2,0.406,1.813,1.287,-1.962,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,1
Q151929,Shevardnadze,372,1992,2003,0.15108333333333332,0.09166666666666667,0.6758333333333334,1.5183333333333333,1.2797499999999997,-0.9988333333333336,0.29954545454545456,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q229493,Burdjanadze,372,2003,2004,1.0055,0.0,-0.5215000000000001,1.6,1.7715,-0.10349999999999998,0.505,1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Q43330,Saakashvili,372,2004,2007,1.38875,0.018750000000000003,-1.0770000000000002,1.79,2.21325,0.609,0.5774999999999999,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
Q157451,H. Aliyev,373,1993,2003,0.520818181818182,0.2090909090909091,0.7168181818181819,-0.2782727272727273,-0.12654545454545454,-1.868272727272727,0.08618181818181817,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q57371,Ilhma Aliyev,373,2003,2015,0.7445384615384616,0.18284615384615385,0.455076923076923,-0.3902307692307691,-0.7272307692307691,-1.6819999999999997,0.06684615384615383,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Q202171,Paasikivi,375,1946,1956,3.0109999999999997,0.0,2.3347272727272728,1.8679999999999999,1.8775454545454549,2.803181818181818,0.9535454545454543,2.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Q179858,Kekkonen,375,1956,1981,3.1860000000000004,0.0,2.7800000000000002,1.7054999999999998,2.236423076923077,2.850769230769231,0.963,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
Q29021,Koivisto,375,1981,1994,3.186,0.0,2.7800000000000002,1.5429999999999997,2.4669999999999996,2.8504285714285715,0.9655000000000002,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
Q29230,Marthi Ahtisaari,375,1994,2000,3.186,0.0,2.7800000000000002,1.5429999999999997,2.467,2.922,0.9699999999999999,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
Q29213,Halonen,375,2000,2012,3.186,0.0,2.7800000000000002,1.5429999999999997,2.4669999999999996,2.9219999999999997,0.9692307692307693,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
Q29207,Sauli Niinistö,375,2012,2015,3.186,0.0,2.78,1.543,2.48125,2.661,0.9692500000000001,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
Q53707,Erlander,380,1946,1969,3.3059999999999996,0.0,1.8579999999999999,2.7290000000000005,3.0849999999999995,1.857,0.955,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q53713,Palme,380,1969,1976,3.306,0.0,1.858,2.729,3.085,1.894625,0.965,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q53733,Ullsten,380,1978,1979,3.306,0.0,1.858,2.729,3.085,1.9,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q53713,Palme,380,1982,1986,3.306,0.0,1.858,2.729,3.085,1.9,0.9709999999999999,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q53740,Carlsson,380,1986,1991,3.3060000000000005,0.0,1.8580000000000003,2.7289999999999996,3.0850000000000004,1.9000000000000001,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q52922,Bildt,380,1991,1994,3.306,0.0,1.858,2.729,3.085,1.9,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q53740,Carlsson,380,1994,1996,3.3059999999999996,0.0,1.8579999999999999,2.7290000000000005,3.0849999999999995,1.8999999999999997,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q52920,Reinfeldt,380,2006,2014,3.306,0.0,2.1837777777777774,2.729,3.085,1.8999999999999997,0.972,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q2740012,Stefan Löfven,380,2014,2015,3.306,0.0,2.323,2.729,3.085,1.9,0.975,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q317659,Nygaardsvold,385,1945,1945,-0.969,0.0,-1.262,2.174,-0.827,1.8,0.766,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
Q164346,Gerhardsen,385,1945,1951,1.5621428571428573,0.0,0.6771428571428572,2.174,0.9258571428571428,2.2439999999999998,0.8742857142857143,2.7142857142857144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q164346,Gerhardsen,385,1955,1963,1.9840000000000002,0.0,2.112,2.174,1.7220000000000002,2.318,0.8990000000000001,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q164346,Gerhardsen,385,1963,1965,1.984,0.0,2.112,2.174,1.974,2.318,0.9396666666666667,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
Q380659,Borten,385,1965,1971,1.984,0.0,2.112,2.174,2.2714285714285714,2.318,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q317412,Korvald,385,1972,1973,1.984,0.0,2.112,2.174,3.015,2.318,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q337295,Nordli,385,1976,1981,2.390333333333333,0.0,2.112,2.174,3.015,2.318,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q133009,Brundtland,385,1981,1981,3.203,0.0,2.112,2.174,3.015,2.318,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q133009,Brundtland,385,1986,1989,3.203,0.0,2.112,2.174,3.015,2.318,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q311421,Syse,385,1989,1990,3.203,0.0,2.112,2.174,3.015,2.318,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q133009,Brundtland,385,1990,1996,3.203,0.0,2.112,2.174,3.015,2.318,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q207655,Bondevik,385,1997,1998,3.203,0.0,2.112,2.174,3.015,2.318,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q207655,Bondevik,385,1998,2000,3.203,0.0,2.112,2.174,3.015,2.318,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q57665,Stoltenberg,385,2000,2001,3.203,0.0,2.112,2.174,3.015,2.318,0.971,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q207655,Bondevik,385,2001,2005,3.2030000000000003,0.0,2.112,2.174,3.015,2.318,0.9709999999999999,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q57665,Stoltenberg,385,2005,2013,3.203,0.0,1.9934444444444448,2.174,2.945777777777778,2.318,0.9709999999999999,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q664052,Buhl,390,1945,1945,1.2,0.0,1.93,1.03,0.847,1.984,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1
Q1335084,Kristensen,390,1945,1947,2.1826666666666665,0.0,1.93,2.03,2.0816666666666666,2.1493333333333333,0.954,2.3333333333333335,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
Q503087,Hedtoft,390,1947,1950,3.249,0.0,1.93,2.53,2.699,2.232,0.954,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q710950,Eriksen,390,1950,1953,3.249,0.0,1.93,2.53,2.699,2.232,0.9555,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q503087,Hedtoft,390,1953,1955,3.249,0.0,1.93,2.53,2.699,2.232,0.9739999999999999,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q721358,Hansen,390,1955,1960,3.249,0.0,1.93,2.53,2.699,2.2319999999999998,0.981,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q918287,Kampmann,390,1960,1962,3.249,0.0,1.93,2.53,2.699,2.232,0.981,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q441330,Krag,390,1962,1968,3.2489999999999997,0.0,1.93,2.53,2.6990000000000003,2.2319999999999998,0.981,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q727237,Baunsgaard,390,1968,1971,3.249,0.0,1.93,2.53,2.699,2.232,0.981,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q441330,Krag,390,1971,1972,3.249,0.0,1.93,2.53,2.699,2.232,0.981,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q348901,Hartling,390,1973,1975,3.249,0.0,1.93,2.53,2.699,2.232,0.981,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q311063,Nyrup Rasmussen,390,1993,2001,3.249,0.0,1.9300000000000002,2.53,2.699,2.232,0.9810000000000001,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q46052,Fogh Rasmussen,390,2001,2009,3.249,0.0,1.9300000000000002,2.53,2.699,2.232,0.9810000000000001,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q182397,Lars Løkke Rasmussen,390,2009,2011,3.249,0.0,1.93,2.53,2.699,2.232,0.981,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q57652,Thorning-Schmidt,390,2011,2015,3.249,0.0,1.9300000000000002,2.53,2.699,2.232,0.9810000000000001,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q182397,Lars Løkke Rasmussen,390,2015,2015,3.249,0.0,1.93,2.53,2.699,2.232,0.981,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q360353,Benediktsson,395,1963,1970,3.161,0.0,1.661,2.146,2.019,1.772,0.737,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q984037,Thoroddsen,395,1980,1983,3.161,0.0,1.661,2.146,2.905,1.772,0.737,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q208879,Halldor Asgrimsson,395,2004,2006,3.161,0.0,2.192,2.146,2.905,1.772,0.801,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q57772,Sigurdardottir,395,2009,2013,3.161,0.0,2.192,2.146,2.905,1.7719999999999998,0.8187999999999999,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q107431,Pires,402,1975,1991,1.8732352941176469,0.0,0.6372941176470589,-1.5904117647058822,1.3555882352941175,0.928,0.5913529411764706,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q715042,Correia Seabra,404,2003,2003,-0.015,0.7,-2.278,1.422,0.858,-0.601,0.494,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
Q286130,Henrique Pereira Rosa,404,2003,2005,-0.015,0.36666666666666664,-1.3726666666666667,1.422,0.858,-0.09966666666666664,0.48333333333333334,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q314538,Raimundo Pereira,404,2012,2012,-0.227,0.25,-1.211,1.422,0.787,-0.142,0.375,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q3075634,Mamadu Ture Kuruma,404,2012,2012,-0.227,0.25,-1.211,1.422,0.787,-0.142,0.375,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q57424,Manuel Serifo Nhamadjo,404,2012,2014,0.10300000000000002,0.25,-0.659,1.422,0.8983333333333334,0.044333333333333336,0.39633333333333337,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q732636,Bonifacio Ondo Edu,411,1963,1968,0.219,0.041666666666666664,-0.26816666666666666,-1.1431666666666669,-1.146,-0.042333333333333334,0.1491666666666667,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
Q57385,Nguema Mbasogo,411,1979,2015,-1.0877837837837838,0.2798378378378379,-1.8628918918918917,-1.131891891891892,-1.6971621621621622,-1.2288108108108111,0.1175675675675676,0.5405405405405406,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q312716,Jawara,420,1965,1994,1.9248999999999996,0.3848333333333333,0.32306666666666667,1.5499,0.037433333333333346,0.2065333333333333,0.31773333333333326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q57356,Jammeh,420,1994,2015,-1.0079090909090909,0.34277272727272734,-1.2551818181818182,-0.2445909090909091,-1.0370909090909095,-1.0889090909090908,0.18140909090909088,0.9545454545454546,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q100280563,Traore,432,1968,1991,-0.932875,0.66,0.6600833333333334,-1.6271666666666667,-0.5175,-0.02583333333333333,0.07335714285714286,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q372679,Amadou Sanogo,432,2012,2012,1.293,0.364,1.516,2.541,1.835,1.202,0.239,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Q372780,Dioncounda Traore,432,2012,2013,1.228,0.307,1.3719999999999999,2.541,1.5070000000000001,0.866,0.2145,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Q324108,Ibrahim Boubacar Keita,432,2013,2015,1.3416666666666668,0.26533333333333337,1.4693333333333334,2.541,1.179,0.53,0.27166666666666667,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q219728,Diouf,433,1981,2000,1.1406000000000003,0.13339999999999996,0.5050000000000001,1.8609000000000002,1.8408000000000004,1.3069999999999997,0.6866,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q106963,Abdoulaye Wade,433,2000,2012,1.6549230769230772,0.21953846153846154,1.0643846153846157,1.9319999999999995,2.1311538461538464,1.303,0.784923076923077,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
Q336242,Maga,434,1960,1963,0.228,0.268,-0.839,0.995,0.12,1.272,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q336218,Soglo,434,1963,1964,0.228,0.286,-0.839,0.775,0.12,1.272,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Q888596,Congacou,434,1965,1965,0.228,0.786,-0.839,0.555,0.12,1.272,0.705,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Q336218,Soglo,434,1965,1967,0.228,0.786,-0.839,0.555,0.12,1.272,0.705,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Q888400,Kouandete,434,1969,1969,0.228,0.786,-0.839,0.555,0.12,1.272,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0
Q881211,Paul-Emile de Souza,434,1969,1970,0.2725,0.536,-0.839,0.555,0.12,1.272,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0
Q336242,Maga,434,1970,1972,0.317,0.286,-1.135,0.29000000000000004,-0.14633333333333334,0.8793333333333333,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0
Q438852,Ahomadegbe,434,1972,1972,0.317,0.286,-1.283,-0.24,-0.679,0.094,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0
Q29196,Yayi Boni,434,2006,2015,1.4854999999999998,0.2008,0.2792,2.2774,1.8380000000000003,0.7850999999999999,0.8811,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q345385,Ould Daddah,435,1960,1978,1.2491578947368425,0.5219473684210526,0.7910526315789473,-0.9311578947368421,0.35905263157894735,-0.28805263157894745,0.15247368421052632,0.9473684210526315,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
Q451521,Ould Mohamed Vall,435,2005,2007,1.851,0.7713333333333333,-0.11766666666666666,0.8493333333333334,1.223,0.851,0.20733333333333334,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
Q314355,Diori,436,1960,1974,-0.41193333333333343,0.3663333333333334,-0.27200000000000013,-0.944666666666667,-1.571866666666666,0.39440000000000003,0.13513333333333336,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Q220227,Mamadou Tandja,436,1999,2010,1.3258333333333334,0.3383333333333334,-0.14441666666666667,1.8106666666666669,1.1855,0.44208333333333333,0.6133333333333334,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
Q1674799,Issoufou,436,2011,2015,1.5538,0.1502,0.2594,1.6308,1.7884,1.2436,0.8332,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Q179242,Laurent Gbagbo,437,2000,2011,-0.025583333333333333,0.38683333333333336,0.36066666666666664,1.9392500000000001,1.8255000000000001,-0.01275,0.43950000000000006,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q57413,Ouattara,437,2011,2015,0.7918000000000001,0.3394,1.0899999999999999,1.3772,1.2748,0.344,0.46959999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q718245,Beavogui,438,1984,1984,-0.834,0.8,-0.088,-1.044,-2.19,-1.365,0.048,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
Q323086,Sompare,438,2008,2008,-1.043,0.95,0.665,0.714,-0.052,-1.585,0.189,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1
Q314271,Dadis Camara,438,2008,2009,-1.043,0.7,0.020000000000000018,0.6134999999999999,-0.077,-1.6440000000000001,0.224,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q718230,Sekouba Konate,438,2009,2010,-0.416,0.45,-0.1915,0.747,-0.0325,-1.5270000000000001,0.259,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q529272,Lamizana,439,1966,1971,-0.379,0.9500000000000001,1.6419999999999997,0.5949999999999999,0.5708333333333333,-0.6605000000000001,0.17599999999999996,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q605414,Gerard Kango Ouedraogo,439,1971,1974,-0.379,0.9,1.642,0.595,0.619,0.337,0.245,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Q529272,Lamizana,439,1974,1980,-0.5455714285714286,0.7571428571428572,0.5001428571428571,0.3688571428571428,0.5385714285714285,-1.0698571428571428,0.24685714285714286,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Q202155,Sankara,439,1983,1987,-1.9439999999999997,0.9,-1.1176,-0.9879999999999999,0.05600000000000001,-0.7,0.182,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
Q599988,Roch Marc Christian Kabore,439,2015,2015,1.174,0.25,1.846,2.734,2.65,0.988,0.608,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
Q294618,Doe,450,1980,1990,-2.0395454545454546,0.5181818181818182,-0.03281818181818181,-0.6367272727272728,-1.0323636363636364,-1.192090909090909,0.49662500000000004,0.5454545454545454,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
Q888828,Sankawulo,450,1995,1996,-0.361,0.2,0.912,0.35,0.1365,-1.529,0.492,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Q461668,Ruth Perry,450,1996,1997,-1.1235,0.2,0.5285,0.402,0.043,-0.955,0.5469999999999999,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Q561542,Moses Zeh Blah,450,2003,2003,-2.042,0.2,0.646,0.454,0.076,-0.381,0.602,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q43179,Johnson Sirleaf,450,2006,2015,1.9971000000000003,0.25,1.5977999999999999,2.1989999999999994,1.9727000000000001,0.8754000000000002,0.8070999999999999,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
Q879302,"Margai,M",451,1961,1964,0.009,0.1,-0.066,1.06,0.769,-0.622,0.254,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q359490,"Margai, A",451,1964,1967,-0.1775,0.1375,-0.724,0.96075,0.769,-0.65525,0.31475,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q515657,Stevens,451,1968,1985,-0.8411111111111111,0.08583333333333333,-1.706,-0.05433333333333328,-0.3191666666666666,-1.0158888888888888,0.09386666666666667,0.7222222222222222,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q887812,Momoh,451,1985,1992,-1.2528750000000002,0.13325,-1.8108750000000002,-0.951875,-0.267625,-2.00875,0.143375,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q336297,Kabbah,451,1996,1997,-2.0305,0.6835,-1.284,1.625,0.52,-0.732,0.2835,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
Q888792,Koroma,451,1997,1998,-2.024,0.375,-1.3210000000000002,1.56,0.52,-0.6445,0.289,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q336297,Kabbah,451,1998,2007,0.2213,0.0881,0.2031,2.114,1.6210999999999998,-0.4612,0.46349999999999997,1.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
Q8620,Nkrumah,452,1952,1966,1.008,0.21626666666666666,-0.37566666666666665,-0.08960000000000003,-0.09713333333333332,-0.20980000000000004,0.43833333333333335,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
Q356728,Ankrah,452,1966,1969,0.653,0.831,-0.606,-0.597,0.715,-1.1135,0.235,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0
Q424377,Afrifa,452,1969,1969,0.671,0.573,-0.021,0.43,1.128,-0.858,0.319,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
Q472593,Acheampong,452,1972,1978,0.644,0.9911428571428571,-0.45699999999999996,-2.108285714285714,0.4784285714285715,-1.4994285714285716,0.3889999999999999,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
Q718234,Akuffo,452,1978,1979,0.248,0.6875,0.1605,-0.6340000000000001,0.3715,-1.153,0.4155,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
Q51002,Rawlings,452,1979,1979,-0.148,0.375,0.778,0.932,0.325,-0.708,0.451,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q50997,Limann,452,1979,1981,0.5686666666666667,0.5836666666666667,0.778,0.5216666666666667,0.16133333333333333,-0.3193333333333333,0.5346666666666667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
Q51002,Rawlings,452,1981,2001,1.1676666666666666,0.7172857142857142,-0.13890476190476192,-0.5364285714285714,0.6255714285714286,-0.8203809523809524,0.5733333333333333,0.7619047619047619,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
Q51005,John Agyekum Kufuor,452,2001,2009,2.170888888888889,0.1988888888888889,1.9959999999999998,2.077,2.3166666666666664,0.649,0.8980000000000001,2.7777777777777777,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q50678,John Mahama,452,2012,2015,2.306,0.17175,1.9415,2.3215000000000003,2.544,0.69775,0.853,2.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
Q561303,Grunitzky,461,1963,1967,-0.9164,0.38,-0.6678,0.24459999999999998,-0.475,-1.4258,0.2278,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q4414,Faure Gnassingbe,461,2005,2005,0.023,0.278,-0.041,1.761,0.625,-0.883,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q305669,Bonfoh,461,2005,2005,0.023,0.278,-0.041,1.761,0.625,-0.883,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q4414,Faure Gnassingbe,461,2005,2015,0.41790909090909084,0.298,0.2728181818181818,1.6881818181818182,1.108,-0.5502727272727275,0.4498181818181818,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Q298718,Ahidjo,471,1960,1982,-2.2067272727272726,0.26131818181818184,-1.0859999999999996,-1.5845454545454543,-0.906090909090909,-0.6162272727272726,0.20899999999999996,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q57272,Biya,471,1982,2015,0.7101764705882353,0.3507352941176471,-0.8591470588235295,0.376235294117647,-0.702294117647059,-1.08,0.23791176470588232,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
Q335684,Balewa,475,1960,1966,-0.7774285714285714,0.23842857142857143,0.028857142857142856,1.5938571428571429,0.9517142857142858,-1.277,0.7292857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Q354695,Gowon,475,1966,1975,-1.3246,0.8164,-0.47219999999999995,0.7443,0.46160000000000007,-1.2769999999999997,0.2052,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
Q373628,Ramat Mohammed,475,1975,1976,-1.325,0.833,-0.425,0.68,0.386,-1.277,0.147,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
Q202006,Obasanjo,475,1976,1979,-1.2385,0.708,-0.38,1.1195,0.61025,-1.3275,0.291,0.25,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
Q361567,Buhari,475,1983,1985,-1.3096666666666668,0.7776666666666667,-0.45100000000000007,1.172,0.5373333333333333,-1.479,0.69,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
Q333415,Babangida,475,1985,1993,-1.475,0.75,-0.554,0.8234444444444445,0.6298888888888888,-1.479,0.6505555555555556,0.1111111111111111,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
Q471351,Shonekan,475,1993,1993,-1.475,0.75,-0.554,0.937,0.689,-1.479,0.465,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
Q207942,Abacha,475,1993,1998,-1.5126666666666668,0.75,-0.5120000000000001,1.039,0.24316666666666664,-1.479,0.465,0.16666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
Q262346,Abubakar,475,1998,1999,-1.097,0.4585,-0.302,1.638,0.5804999999999999,-0.7205,0.616,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
Q202006,Obasanjo,475,1999,2007,-1.0924444444444446,0.15955555555555556,0.7561111111111111,1.794888888888889,1.1634444444444445,0.04511111111111111,0.7587777777777777,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Q111149753,Yar'Adua,475,2007,2010,-1.10375,0.14650000000000002,1.22925,2.0105,1.1765,0.3045,0.7745,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
